ID,ID1,LATITUD,LONGITUD,COS_0.30,DA_0.30,COSkgm2,DEM,AnalyticalHillshading,Slope,Aspect,CrossSectionalCurvature,LongitudinalCurvature,CovergenceIndex,ClosedDepressions,FlowAccumulation,TopographicWetnessIndex,LSFactor,ChannelNetworkBaseLevel,VerticalDistanceToChannelNetwork,ValleyDepth,RelativeSlopePosition,DEMSRE3a,etmnts3a,evmmod3a,evsmod3a,g01igb3a,g02esa3a,g02igb3a,g03esa3a,g04esa3a,g04igb3a,g05esa3a,g06esa3a,g07esa3a,g10igb3a,g11esa3a,g11igb3a,g12igb3a,g13esa3a,g18esa3a,g21esa3a,gacgem3a,gachws3a,garhws3a,gchhws3a,gcmhws3a,geaisg3a,gflhws3a,gfrhws3a,gglhws3a,glcesa3a,glcjrc3a,glphws3a,glvhws3a,glwwwf3a,glxhws3a,gnthws3a,gplhws3a,grghws3a,gschws3a,gsnhws3a,gsthws3a,gvrhws3a,iflgre3a,inmsre3a,inssre3a,l02igb3a,l03igb3a,l04igb3a,l05igb3a,l06igb3a,l07igb3a,l08igb3a,l09igb3a,l10igb3a,l11igb3a,l12igb3a,l13igb3a,l14igb3a,l3pobi3b,lammod3a,ln1dms3a,opisre3a,px1wcl3a,px2wcl3a,px3wcl3a,px4wcl3a,SLPSRT3a,smkisr3a,tdhmod3a,tdlmod3a,tdmmod3a,tdsmod3a,tnhmod3a,tnlmod3a,tnmmod3a,tnsmod3a,twisre3a,tx1mod3a,tx2mod3a,tx3mod3a,tx4mod3a,tx5mod3a,tx6mod3a,wmkmod3a
Pri-2392,Pri-2392,-23.7033,-59.1542,14.65178571,1.468441929,6.45,108.5833334,0.811491311,1.551681161,5.748236179,5997.27002,-1604.716431,35.0816803,0.279192507,0.00171042,-4.500955582,8.37139225,108.116188,0.746337891,81.49243164,0.009075256,107,3366,3282,831,9,0,9,0,0,14,0,0,0,10,0,8,9,100,0,0,623,0,0,0,0,72,0,0,0,130,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,20,40,20,0,0,0,20,4,14,2,1570,101,109,43,53,0,1,40,17,30,6,26,4,19,5,138,34,29,26,24,33,31,0
Pri-2393,Pri-2393,-23.6867,-59.3208,11.59815106,1.500028725,5.22,114.8333341,0.797848463,1.555306315,5.316470623,295.2872009,3064.771484,22.7013855,1.82E-06,7.08E-05,-10.0052681,2.904046059,112.9626389,1.870697021,74.82189941,0.024392147,115,4682,3421,615,8,0,4,0,0,8,100,0,0,4,0,4,4,0,0,0,624,0,0,0,0,72,0,0,0,40,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,60,0,0,0,40,0,0,0,0,0,0,4,13,2,1570,99,110,43,51,0,1,36,16,27,5,26,3,19,5,138,31,28,24,22,29,30,0
Pri-2394,Pri-2394,-23.6181,-59.1903,15.32112376,1.461518296,6.72,108.1111112,1.026373744,1.468797922,6.283185482,1536.346069,2531.451904,4.150613785,0.530612469,0.018322701,-0.451723784,13.36399269,108.5509262,0.090797424,80.93585205,0.001120587,108,3613,3490,738,4,0,4,0,0,8,0,25,0,9,0,9,9,75,0,0,1042,0,0,0,0,72,0,0,0,130,18,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,40,0,0,0,20,40,0,0,0,0,0,4,15,2,1570,102,109,42,52,0,1,39,17,29,6,25,4,20,5,138,34,29,25,24,32,32,0
Pri-2406,Pri-2406,-23.3975,-59.7636,15,1.46484,6.59,123.4166677,1.137192607,0.119815193,1.570796371,-3019.993652,-4964.210449,-13.89133739,1.981456995,0.015111391,3.405335903,0.763400078,125.3981247,0,60.9720459,0,123,4397,3590,820,9,0,9,0,100,14,0,0,0,8,0,4,4,0,0,0,737,0,15,0,40,72,0,0,0,30,12,0,0,4,0,0,0,30,0,15,0,0,0,34,20.73390007,0,0,20,0,0,0,20,40,0,0,0,0,20,4,18,2,1569,90,91,33,39,0,1,38,16,28,5,27,4,19,5,138,32,29,25,23,30,32,0
Pri-2407,Pri-2407,-23.4644,-59.7467,11.75354907,1.498421288,5.28,125.305557,1.847161055,1.555769205,1.185641289,2553.020996,3481.98877,2.065538406,2.87E-07,0.000230506,-7.627220154,4.701080322,123.7355728,1.569984436,61.71856689,0.024806768,125,8526,3427,525,8,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,405,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,80,0,0,0,20,0,0,0,0,0,0,4,41,2,1570,90,93,34,40,0,1,39,15,29,5,27,4,20,5,138,33,29,24,23,29,33,0
Pri-2409,Pri-2409,-22.5383,-59.6733,28.77358491,1.322366038,11.41,121.6944412,1.879327297,1.560306668,3.480211735,-2905.79834,49.79240036,-17.77405167,1.54E-06,8.43E-05,-9.874189377,3.223201036,120.8497543,0.844688416,52.68756104,0.015779058,122,3178,3272,644,8,0,8,0,25,8,0,0,0,10,0,4,4,75,0,0,554,0,0,0,20,72,0,0,0,30,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.70939445,0,0,20,0,0,0,60,0,20,0,0,0,0,4,15,2,1570,88,75,28,38,0,1,41,14,30,6,27,5,20,5,140,35,30,26,25,32,35,0
Pri-2414,Pri-2414,-22.5375,-59.7064,23.37837838,1.378174054,9.67,122.3611156,1.405101776,1.564245224,0.551656365,-828.6557007,-789.6304321,-5.726285458,-1.12E-06,0.000184671,-9.372347832,3.915498018,121.500946,0.860168457,51.73547363,0.016354367,122,2741,3085,717,10,0,12,0,100,12,0,0,0,9,0,10,10,0,0,0,464,0,0,0,20,72,0,0,0,30,17,0,30,0,0,0,0,35,0,15,0,0,0,34,20.73390007,0,0,0,0,0,0,0,20,40,0,40,0,0,4,9,2,1570,88,74,28,37,0,1,43,15,30,6,28,5,20,5,139,36,31,26,26,33,36,0
Pri-2417,Pri-2417,-23.7289,-59.1425,10,1.51656,4.55,106.9999956,2.093242645,1.563376427,3.14096427,1311.065796,831.4879761,1.873146772,1.03202498,0.584716737,-0.95544064,20.56126404,108.0320206,0,82.54785156,0,106,4805,3559,724,9,0,9,0,0,8,0,100,0,6,0,4,4,0,0,0,469,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.72121239,0,0,20,0,20,0,20,40,0,0,0,0,0,4,14,2,1569,101,109,43,53,1,1,38,16,28,5,25,4,18,5,137,33,29,25,23,31,30,0
Pri-2432,Pri-2432,-22.0553,-61.8633,10,1.51656,4.55,233.0833333,2.072380781,1.552057624,1.539546847,4824.181641,-854.6015015,9.65131855,-5.02E-06,0.000203418,-8.481487274,3.791274786,230.6512146,2.432113647,2.362854004,0.507222116,233,1475,2952,826,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,480,0,15,0,40,72,0,0,0,50,12,0,0,0,0,0,0,30,0,15,0,0,0,34,20.96166229,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,2,1570,81,76,13,17,0,1,40,16,31,6,28,5,20,5,145,33,30,25,24,33,36,0
Pri-2435,Pri-2435,-22.1342,-62.0894,9,1.526904,4.12,243.9444428,2.353277683,1.559484124,2.369531155,-806.9221191,1277.136963,-2.333598375,-7.31E-08,0.000280889,-8.40668869,4.257847786,242.7358704,1.208572388,2.356506348,0.339002997,244,3492,3007,765,4,0,4,0,0,4,0,75,0,4,0,4,4,25,0,0,357,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.96166229,0,0,100,0,0,0,0,0,0,0,0,0,0,7,10,2,1570,81,73,11,16,0,1,41,16,31,6,30,4,20,6,145,33,31,25,25,32,36,0
Pri-2454,Pri-2454,-23.1011,-61.6631,10,1.51656,4.55,196.6388853,2.272720098,1.563800335,2.771753073,-1182.531006,5734.386719,-0.085804716,2.05E-07,0.000116526,-9.955332756,3.439067602,191.7934265,4.845458984,11.20855713,0.301822245,197,4797,3464,602,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,381,0,0,0,20,72,15,0,0,50,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,14,2,1570,81,71,13,21,0,1,38,14,28,5,30,3,19,5,141,34,29,24,23,30,33,0
Pri-2475,Pri-2475,-21.2036,-61.6636,10,1.51656,4.55,255.1111071,2.205677271,1.564131737,2.928948879,926.4855957,4424.295898,-0.449827403,7.42E-06,0.000908547,-7.76190424,5.38488102,249.5632019,5.547912598,2.488494873,0.690347373,255,1654,3305,795,4,0,4,75,0,4,0,25,0,4,0,4,4,0,0,0,455,0,45,0,0,72,0,0,0,20,14,0,0,0,0,0,25,30,0,0,0,0,0,34,20.94501686,0,0,100,0,0,0,0,0,0,0,0,0,0,7,13,2,1570,75,76,20,18,0,1,41,18,30,6,28,9,21,4,145,32,30,25,26,34,36,0
Pri-2480,Pri-2480,-23.0872,-61.6631,10,1.51656,4.55,196.6388903,1.908389091,1.563797474,1.274872065,2342.486816,887.9330444,3.682080269,-4.80E-06,0.00021922,-8.788160324,4.342946529,192.4169769,4.221908569,11.36682129,0.27083084,196,1310,2900,570,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,489,0,0,0,20,72,15,0,0,130,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.85974693,0,0,100,0,0,0,0,0,0,0,0,0,0,7,12,2,1570,81,71,13,21,0,1,39,14,29,6,29,1,19,5,141,35,29,24,24,32,35,0
Pri-2489,Pri-2489,-21.9511,-61.6931,10,1.51656,4.55,226.3888884,1.045881271,1.555364251,4.709223747,5677.933105,2630.367676,24.40291405,0.283612162,0.000146388,-8.830091476,3.676241875,223.6992188,2.97328186,2.478881836,0.545339823,226,2464,2901,833,9,50,9,0,50,14,0,0,0,10,0,10,14,0,0,0,453,0,15,0,40,72,0,0,0,14,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.96166229,0,0,0,0,0,0,0,40,40,0,0,0,20,7,11,2,1570,82,78,16,18,0,1,44,17,32,7,28,5,20,5,145,35,32,26,26,35,38,0
Pri-2533,Pri-2533,-23.3753,-60.2442,15,1.46484,6.59,140.0277777,2.186931849,1.512031078,2.944197178,-1069.359375,-1630.640625,-3.424277306,-6.71E-06,0.000154823,-7.007013321,4.042164803,139.3397522,0.688018799,47.45782471,0.014290305,140,4571,3437,534,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,460,0,15,0,40,72,0,0,0,50,2,0,0,4,0,0,0,30,0,15,0,0,0,34,20.74488258,0,0,100,0,0,0,0,0,0,0,0,0,0,4,13,2,1570,79,76,25,30,0,1,37,16,29,6,27,5,19,5,140,34,29,25,23,30,32,0
Pri-2535,Pri-2535,-23.0736,-61.0036,30,1.30968,11.79,170.5833309,2.291903496,1.564126849,2.717726469,1986.86377,-718.6021118,3.536679745,-2.68E-06,0.000237081,-9.104616165,4.116099834,168.8409119,1.742416382,22.15374756,0.072916158,170,1580,3388,699,4,0,4,0,0,4,0,50,0,4,0,4,4,50,0,0,779,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.82359123,0,0,100,0,0,0,0,0,0,0,0,0,0,7,15,2,1570,82,77,18,24,0,1,40,16,30,6,27,3,19,5,140,34,30,24,23,31,36,0
Pri-2540,Pri-2540,-24.3811,-57.6606,38.79483851,1.334254118,15.53,75.02777918,2.193982124,1.55643177,1.762656569,3602.572998,-1645.468628,12.6730423,-5.53E-07,7.77E-05,-9.858671188,3.035981178,72.81198883,2.215789795,134.925354,0.016157003,75,5092,3670,632,8,0,8,0,0,9,0,50,0,8,0,8,8,50,0,0,179,0,0,0,0,72,0,0,0,50,1,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,80,20,0,0,0,0,0,1,17,2,1570,135,118,68,73,0,1,41,14,27,5,24,4,18,5,139,33,29,25,22,27,29,0
Pri-2558,Pri-2558,-20.0881,-61.7339,10,1.51656,4.55,326.9999986,2.25313735,1.567189217,1.888747692,-15729.7041,-3635.237793,-12.20754814,1.41E-06,0.007910653,-6.211697102,8.301527023,320.7965393,6.203460693,38.58248901,0.13851355,327,2218,3325,1100,4,0,4,50,0,4,0,50,0,4,0,4,4,0,0,0,502,0,0,0,70,72,0,0,0,50,14,30,0,0,0,0,0,0,0,0,0,0,0,34,20.99855995,0,0,100,0,0,0,0,0,0,0,0,0,0,7,16,2,1568,62,61,15,18,1,1,38,21,30,5,27,4,21,4,139,30,28,25,28,34,34,0
Pri-2568,Pri-2568,-23.4925,-57.705,10,1.51656,4.55,79.2777785,0.825222015,1.480079651,5.140646458,-3582.373535,-9678.344727,-32.524086,1.24E-07,7.42E-05,-8.236841202,2.887949944,76.233284,3.044494629,121.3282471,0.024478793,81,5200,3738,657,9,0,9,0,0,8,0,50,0,8,0,8,9,50,0,0,303,0,0,0,0,72,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,0,0,0,0,60,40,0,0,0,0,0,1,18,2,1570,144,127,76,71,0,1,37,13,28,5,24,3,19,5,137,31,28,24,23,30,32,0
Pri-2572,Pri-2572,-23.3175,-58.3528,10,1.51656,4.55,95.38888444,0.970309496,1.565628767,4.850631714,-1525.224487,1641.459839,-2.131357908,1.06E-06,0.000178385,-8.951070786,4.466727734,91.71539307,3.673492432,98.23400879,0.036047321,94,5239,4096,980,8,0,8,0,0,8,0,100,0,8,0,9,9,0,0,0,575,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.73390007,0,0,0,0,0,0,80,20,0,0,0,0,0,1,20,2,1570,139,120,67,62,0,1,36,12,28,5,25,5,19,4,136,31,27,24,24,31,30,0
Pri-2574,Pri-2574,-23.6722,-58.3769,10,1.51656,4.55,94.50000236,2.120671272,1.560809135,1.620760918,5608.858887,-3712.398926,31.6157589,-2.36E-06,7.96E-05,-10.19794846,3.050933838,90.88088226,3.619117737,100.3297729,0.034816317,95,8444,3744,736,4,0,4,0,0,4,0,100,0,4,0,4,8,0,0,0,430,0,0,0,0,72,0,0,0,50,2,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70670128,0,0,100,0,0,0,0,0,0,0,0,0,0,1,42,2,1570,111,120,61,61,0,1,41,15,29,6,25,4,19,5,136,33,29,25,23,30,32,0
Pri-2583,Pri-2583,-22.5486,-57.9064,10,1.51656,4.55,78.86111326,2.278253317,1.564878702,1.954966784,3290.156738,2556.986816,9.229035378,1.24E-06,0.00012603,-9.856104851,3.627473593,75.92873383,2.932380676,130.4512939,0.021984555,79,3437,3993,693,4,0,4,0,0,4,0,100,0,9,0,8,8,0,0,0,683,0,0,0,0,48,100,0,0,50,1,0,0,4,0,0,0,0,0,0,0,0,0,34,20.70670128,0,0,60,0,0,0,20,20,0,0,0,0,0,1,23,2,1569,149,119,63,71,0,1,35,14,27,5,24,3,20,4,136,30,28,25,24,32,29,0
Pri-2594,Pri-2594,-22.6303,-58.4544,12.43597906,1.491362233,5.56,94.33333193,1.367050648,1.554836035,4.213037968,-2065.199463,-2290.220459,-27.37233353,-3.68E-06,6.97E-05,-9.991299629,2.894771576,92.51012421,1.823204041,95.76641846,0.018682355,95,6534,3948,707,8,0,8,0,0,8,0,0,0,8,0,4,8,100,0,0,495,0,0,0,0,72,0,0,0,130,15,0,0,0,0,0,25,0,15,35,0,25,0,34,20.70670128,0,0,20,0,0,0,80,0,0,0,0,0,0,1,18,2,1570,136,110,53,62,0,1,36,16,28,5,25,4,19,5,137,32,28,25,25,32,33,0
Pri-2596,Pri-2596,-24.0578,-58.1767,12.34490301,1.492304323,5.53,89.0833318,2.300114155,1.566469073,2.694074869,342.4281006,-2565.621582,1.137054682,-3.55E-06,0.000100607,-10.58264256,3.339566708,86.65981293,2.42351532,109.7755127,0.021600146,89,4963,3844,735,9,0,9,0,0,14,0,0,0,8,0,9,9,100,0,0,194,0,0,0,0,72,0,0,0,130,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.70939445,0,0,0,0,0,0,20,60,0,0,0,0,20,1,18,2,1570,112,116,63,62,1,1,40,15,29,6,26,4,18,5,137,34,29,25,23,31,33,0
Pri-2634,Pri-2634,-24.5567,-58.5661,10,1.51656,4.55,89.6666656,2.277417898,1.562065482,2.757917881,-3701.2771,-1504.924194,-20.8116436,0.285849035,0.071859673,-2.889149427,13.51922417,89.95251465,0,110.3618774,0,89,5165,3791,758,5,0,5,50,0,9,0,50,0,9,0,9,11,0,0,0,285,0,0,0,0,72,0,0,0,50,15,0,25,4,0,0,15,0,0,40,0,20,0,34,20.70939445,0,0,0,40,0,0,0,60,0,0,0,0,0,1,20,2,1569,109,109,65,64,1,1,40,17,28,5,25,3,18,5,139,33,28,24,22,29,30,0
Pri-2638,Pri-2638,-24.9067,-58.2742,10,1.51656,4.55,82.05555818,2.321968079,1.563771486,2.098390818,2879.031494,1210.079956,20.25821877,-9.27E-07,7.00E-05,-10.85636902,2.86959219,79.16094208,2.894615173,124.5046387,0.022720817,83,9353,4103,528,4,0,4,0,0,9,25,75,0,8,0,8,8,0,0,0,279,0,0,0,0,72,0,0,0,50,15,0,25,0,0,0,15,0,0,40,0,20,0,34,20.73298836,0,0,40,0,0,0,40,20,0,0,0,0,0,1,51,2,1570,112,121,58,58,0,1,36,10,26,5,24,4,17,5,140,31,27,23,21,26,29,0
Pri-2640,Pri-2640,-20.0711,-61.2694,10,1.51656,4.55,287.777778,1.109861732,1.562735438,4.604696751,-22442.69141,4511.245605,-15.08225918,-7.01E-06,0.004583522,-4.378785133,10.19769001,261.2320862,26.54568481,17.04840088,0.608928561,286,5724,3630,855,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,563,0,0,0,70,72,0,0,0,50,12,30,0,0,0,0,0,0,0,0,0,0,0,34,20.95689392,0,0,100,0,0,0,0,0,0,0,0,0,0,7,14,2,1567,61,58,17,21,0,1,37,22,29,4,28,13,21,3,135,32,28,26,27,32,33,0
Pri-2664,Pri-2664,-19.7192,-60.7483,23.93740594,1.372391473,9.86,235.4166642,2.282886744,1.568367243,1.965591431,26255.8125,21385.74023,12.37056637,7.51E-06,7.59E-05,-11.78860378,2.945096731,222.6701813,12.74649048,0,1,237,4629,3737,949,4,0,8,0,0,8,100,0,0,4,0,4,4,0,0,0,681,0,0,0,70,72,0,0,0,40,12,0,0,0,0,0,0,15,0,15,0,0,0,34,20.9341507,0,0,60,0,0,0,40,0,0,0,0,0,0,7,17,2,1571,76,70,21,29,1,1,38,19,30,4,27,14,22,3,135,31,27,26,27,33,33,0
Pri-2666,Pri-2666,-19.6342,-60.8344,9,1.526904,4.12,238.2777754,2.35189271,1.563371539,2.286136627,1673.463623,2492.552002,0.972595155,-4.45E-06,0.010764319,-5.18173933,8.828784943,238.0338287,0.243942261,25.26824951,0.009561792,238,4644,3722,1129,8,0,8,0,0,8,0,100,0,4,0,4,4,0,0,0,627,0,0,0,70,72,0,0,0,50,2,0,0,0,0,0,0,15,0,15,0,0,1,34,20.96166229,0,0,40,0,0,0,60,0,0,0,0,0,0,7,18,2,1569,75,69,20,28,0,1,38,21,30,4,28,14,21,3,136,31,28,26,28,33,32,0
Pri-2689,Pri-2689,-23.7847,-60.4653,9,1.526904,4.12,144.8611132,1.303463817,1.562042832,0.404891789,-1273.897949,-1815.018066,-1.960887313,1.27E-06,0.000250572,-8.777349472,4.161827087,142.6954041,2.165710449,47.08746338,0.043970983,145,7162,3630,954,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,423,0,0,0,20,72,15,0,0,50,2,0,0,4,0,0,0,15,0,50,0,0,0,34,20.7694149,0,0,100,0,0,0,0,0,0,0,0,0,0,4,16,2,1570,81,78,24,29,0,1,36,15,28,5,26,1,18,5,139,33,29,23,23,30,33,0
Pri-2694,Pri-2694,-22.9069,-60.4639,9,1.526904,4.12,151.1111129,1.855408072,1.560824394,1.196461201,-4079.209229,-2813.613037,-10.1736784,1.59E-06,0.000161344,-9.087227821,3.811023951,150.1974945,0.913619995,32.42352295,0.027405467,151,1993,3600,711,4,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,728,0,15,0,40,72,0,0,0,50,18,0,0,0,0,0,0,30,0,15,0,0,0,34,20.75762558,0,0,100,0,0,0,0,0,0,0,0,0,0,4,21,2,1570,84,77,23,29,0,1,36,15,28,5,29,4,20,5,140,32,29,25,23,30,32,0
Pri-2726,Pri-2726,-20.7453,-61.8689,13.20852535,1.483371014,5.88,308.4444438,2.178839684,1.56653285,1.727768302,-10181.89844,-7114.097656,-4.275011539,1.42E-05,0.001731082,-7.563981533,6.126008034,307.3269348,1.117523193,13.49914551,0.076455399,308,1818,3149,1175,8,0,4,75,0,4,0,25,0,4,0,4,4,0,0,0,611,0,45,0,0,72,0,0,0,20,2,0,0,0,0,0,25,30,0,0,0,0,0,34,20.95689392,0,0,80,0,0,0,20,0,0,0,0,0,0,7,14,2,1568,71,72,16,16,0,1,40,16,30,6,28,0,20,5,144,33,29,25,26,35,36,0
Pri-2727,Pri-2727,-20.7397,-61.4689,10,1.51656,4.55,257.8333355,2.029682398,1.565469742,1.464067221,-2148.845459,-7570.978516,-1.601720929,8.05E-06,0.000473166,-8.895291328,4.489534378,257.0524597,0.780883789,7.457000732,0.094791785,258,1654,2791,934,8,0,4,100,0,4,0,0,0,4,0,4,4,0,0,0,612,0,15,0,40,72,0,0,0,20,2,0,0,0,0,0,0,30,0,15,0,0,1,34,20.96166229,0,0,80,0,0,0,20,0,0,0,0,0,0,7,13,2,1569,70,72,20,19,0,1,43,18,31,6,29,-1,20,6,142,35,30,27,27,35,37,0
Pri-2734,Pri-2734,-22.8761,-60.0864,9,1.526904,4.12,138.4166673,1.729117274,1.546508193,1.016492486,970.5593262,4409.226074,1.678034306,4.42E-06,8.67E-05,-9.223266602,3.102771759,134.7467957,3.669876099,42.08905029,0.080200225,139,2074,3615,611,9,0,4,0,0,4,0,100,0,4,0,4,4,0,0,0,533,0,0,0,20,72,0,0,0,50,1,0,30,0,0,0,0,35,0,15,0,0,0,34,20.7694149,0,0,80,0,0,0,0,20,0,0,0,0,0,4,18,2,1570,85,78,26,33,0,1,37,16,29,5,30,6,21,5,140,34,29,25,24,31,33,0
Pri-2744,Pri-2744,-22.6314,-60.2469,10,1.51656,4.55,143.4444458,1.675659418,1.554669738,0.938050687,148.8810883,350.337677,-2.432294607,-3.07E-06,0.004294314,-4.63182354,8.437825203,143.2134247,0.231018066,34.04571533,0.006739792,143,2481,2966,986,10,0,10,100,0,12,0,0,0,10,0,10,10,0,0,0,599,0,0,0,20,72,0,0,0,20,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.75762558,0,0,0,0,0,0,0,0,80,0,20,0,0,4,6,2,1570,89,79,25,33,0,1,45,19,32,6,28,9,21,4,141,37,32,27,26,35,36,0
Pri-2757,Pri-2757,-22.6003,-60.8886,10,1.51656,4.55,171.0277808,1.586818099,1.563899875,0.809782028,-2288.610596,-123.1081924,-3.591658354,5.50E-06,0.001744141,-7.075533867,6.13510561,170.7532349,0.274551392,13.33087158,0.020179557,171,1657,3509,886,4,0,4,0,0,4,0,100,0,4,0,9,14,0,0,0,915,0,15,0,40,72,0,0,0,50,2,0,0,0,0,0,0,30,0,15,0,0,0,34,20.8307724,0,0,80,0,0,0,0,20,0,0,0,0,0,4,15,2,1570,89,84,20,25,0,1,42,17,31,6,26,5,20,5,141,34,31,25,24,32,36,0
Pri-2776,Pri-2776,-19.6283,-59.6303,13.20852535,1.483371014,5.88,129.7222208,2.332154751,1.556471109,2.560207129,-1670.409058,-2577.784424,-0.092924803,-7.04E-06,0.00075329,-7.184033871,5.186253071,128.0036011,1.718612671,44.84954834,0.036905315,130,6756,4445,1210,8,0,8,0,0,4,100,0,0,8,0,8,4,0,0,0,686,0,30,0,15,72,0,0,0,40,12,0,0,0,0,0,0,40,0,15,0,0,0,34,20.70939445,0,0,20,0,0,0,80,0,0,0,0,0,0,4,23,2,1570,113,116,25,44,0,1,36,20,29,4,28,13,21,3,141,30,27,24,27,32,32,0
Pri-2841,Pri-2841,-22.6872,-60.3644,9,1.526904,4.12,148.166667,2.198754311,1.553513527,1.773840189,-1343.053955,-2959.631592,-2.511128187,4.75E-06,0.030672554,-3.289639235,10.88390732,148.1666718,0,31.30932617,0,148,2629,3443,987,7,0,7,100,0,10,0,0,0,10,0,10,10,0,0,0,524,0,0,0,20,72,0,0,0,20,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.75762558,0,0,0,0,0,40,0,0,60,0,0,0,0,4,8,2,1570,88,80,24,31,0,1,42,17,31,6,28,7,20,5,141,37,30,26,25,33,36,0
Pri-2851,Pri-2851,-22.6503,-60.2208,9,1.526904,4.12,142.8611116,2.271508455,1.560976386,1.939148188,2088.707764,-130.065094,6.709177971,2.92E-06,0.000328524,-8.391516685,4.393446922,141.6041718,1.256942749,34.82940674,0.034831531,143,3433,3263,1027,10,75,10,25,0,12,0,0,0,10,0,10,10,0,0,0,524,0,0,0,20,72,0,0,0,14,18,0,30,0,0,0,0,35,0,15,0,0,0,34,20.75762558,0,0,0,0,0,0,0,0,80,0,20,0,0,4,10,2,1570,88,79,26,33,0,1,44,18,32,6,29,9,21,5,140,36,31,27,27,35,37,0
Pri-307,Pri-307,-25.7621,-56.1345,7.8,1.5393168,3.6,200.3056242,1.469153166,1.570420742,0.641498089,-14068.25879,-691.2138672,-0.893043041,-5.89E-06,0.000151518,-12.19707298,3.942476511,161.4578705,38.8477478,278.4295349,0.122441001,195,8291,4453,571,14,0,14,75,0,14,25,0,0,9,0,9,9,0,0,0,295,50,0,0,0,59,0,0,15,40,17,0,0,0,35,0,0,0,0,0,0,0,0,33,21.00271225,0,0,0,0,0,0,0,40,0,0,0,0,60,7,21,2,1558,151,139,104,120,6,1,40,12,27,6,23,4,16,5,117,33,28,24,20,27,31,0
Pri-335,Pri-335,-24.4282,-54.7234,7.8,1.5393168,3.6,415.194414,0.792195261,1.570434213,5.615419388,109403.3906,20804.81445,13.0561676,1.35E-05,0.000152287,-12.22853661,3.946469069,271.6128235,143.581604,31.67105103,0.819283485,409,10345,5112,1551,12,75,12,25,0,14,0,0,0,12,0,12,12,0,0,0,676,0,0,0,0,37,0,15,0,14,16,15,0,0,0,70,0,0,0,0,0,0,0,34,21.12162018,0,0,0,0,0,0,0,0,0,0,80,0,20,7,29,2,1565,170,132,117,129,7,1,36,10,26,6,23,8,17,3,107,29,29,25,20,28,32,0
Pri-337,Pri-337,-24.1856,-54.977,7.8,1.5393168,3.6,358.000028,2.329833508,1.569826722,2.125627518,40435.47266,3784.937012,25.43903351,2.49E-06,9.47E-05,-11.95048523,3.426177502,306.0233765,51.97665405,77.36123657,0.401867181,358,9427,4239,1827,14,50,14,0,50,9,0,0,0,12,0,12,8,0,0,0,595,0,0,0,0,14,0,0,0,14,1,100,0,0,0,0,0,0,0,0,0,0,0,34,21.02721214,0,0,0,0,0,0,0,20,0,0,40,0,40,7,38,2,1568,173,136,110,126,3,1,38,13,28,5,22,5,16,4,114,29,28,25,22,29,31,0
Pri-354,Pri-354,-22.521,-55.914,12.6,1.4896656,5.63,431.3888315,2.305068016,1.570625663,2.681253672,-79030.0625,-62130.19531,-3.114361048,-7.05E-06,0.000143771,-13.45863724,3.586776257,349.1047668,82.28405762,198.5032501,0.293047637,440,13612,5247,1085,4,0,8,75,0,8,25,0,0,8,0,4,4,0,0,0,163,0,0,0,0,6,0,0,0,20,17,100,0,0,0,0,0,0,0,0,0,0,0,35,20.9241581,0,0,40,0,0,0,60,0,0,0,0,0,0,7,33,2,1548,160,126,79,96,15,1,36,18,28,4,25,9,18,3,111,29,27,25,24,30,30,0
